sample,hours,gam_24h,gam_1h
390,7,53.52863311767578,26.373485565185547
390,8,57.55696487426758,23.399751663208008
390,9,60.9716796875,24.68926429748535
390,10,61.304176330566406,31.794740676879883
390,11,58.837955474853516,28.72606086730957
390,12,59.07039260864258,29.98476219177246
390,13,58.61884689331055,29.907426834106445
390,14,61.848426818847656,21.11749267578125
390,15,61.395626068115234,37.42879104614258
390,16,59.454200744628906,41.01018524169922
390,17,56.54404067993164,44.33879852294922
390,18,53.95270919799805,63.30824661254883
390,19,48.660736083984375,57.71099853515625
390,20,50.730499267578125,52.61697006225586
390,21,56.87299346923828,48.66554260253906
390,22,58.31389617919922,54.56147384643555
390,23,59.82822036743164,49.2659797668457
391,0,56.531620025634766,46.33664321899414
391,1,55.42478942871094,39.755096435546875
391,2,53.017852783203125,31.834800720214844
391,3,51.0919075012207,29.48773193359375
391,4,50.23725891113281,40.17295837402344
391,5,50.18146514892578,52.08351135253906
391,6,57.65693664550781,58.85935592651367
391,7,54.378902435302734,67.59587097167969
391,8,59.902366638183594,63.88594055175781
391,9,60.10736083984375,57.464725494384766
391,10,56.74521255493164,51.95888900756836
391,11,60.82658386230469,38.796878814697266
391,12,61.9301643371582,43.36329650878906
391,13,63.509029388427734,45.55018997192383
391,14,65.88972473144531,59.317081451416016
391,15,70.50641632080078,52.578651428222656
391,16,70.9173355102539,51.8264274597168
391,17,71.79539489746094,62.131187438964844
391,18,69.56710052490234,57.209747314453125
391,19,69.29985809326172,58.83338165283203
391,20,69.72486114501953,62.47903060913086
391,21,71.0964584350586,67.86273956298828
391,22,95.91909790039062,68.60055541992188
391,23,110.03121185302734,67.70319366455078
392,0,121.2900161743164,57.10368347167969
392,1,112.5236587524414,56.141510009765625
392,2,101.58369445800781,53.83891296386719
392,3,86.15995025634766,59.27982711791992
392,4,79.54615783691406,60.3505744934082
392,5,66.41259765625,61.23050308227539
392,6,66.56629180908203,63.68455505371094
392,7,75.33081817626953,84.44766235351562
392,8,77.31417083740234,78.1069107055664
392,9,74.17906951904297,70.90802001953125
392,10,75.6339340209961,73.56291961669922
392,11,76.15776824951172,82.1160888671875
392,12,77.9791488647461,87.67644500732422
392,13,79.69551086425781,89.95648193359375
392,14,87.93004608154297,91.39006805419922
392,15,100.67657470703125,94.82101440429688
392,16,99.42750549316406,104.7232666015625
392,17,92.22827911376953,122.25914001464844
392,18,82.63699340820312,112.81373596191406
392,19,81.09846496582031,102.91060638427734
392,20,79.10992431640625,94.43944549560547
392,21,72.75959777832031,90.84815979003906
392,22,68.3414077758789,74.63798522949219
392,23,66.8235092163086,64.40538787841797
393,0,73.19705963134766,51.13977813720703
393,1,65.43960571289062,49.23466491699219
393,2,62.75837326049805,46.159034729003906
393,3,62.408870697021484,44.34598922729492
393,4,62.43102264404297,48.478729248046875
393,5,61.226280212402344,46.398536682128906
393,6,64.84051513671875,50.95634078979492
393,7,71.16775512695312,63.860477447509766
393,8,74.5667495727539,73.1723861694336
393,9,74.3322982788086,67.34367370605469
393,10,75.108642578125,83.56501007080078
393,11,73.46698760986328,71.74738311767578
393,12,69.70082092285156,55.24607467651367
393,13,69.54955291748047,66.63355255126953
393,14,72.19241333007812,73.66849517822266
393,15,73.21122741699219,54.00151062011719
393,16,71.92792510986328,51.63477325439453
393,17,71.01026916503906,58.12598419189453
393,18,69.91122436523438,53.079315185546875
393,19,68.94857788085938,55.318355560302734
393,20,65.88843536376953,47.614463806152344
393,21,58.09563064575195,42.67079162597656
393,22,52.97117233276367,40.4735107421875
393,23,53.23972702026367,37.574100494384766
394,0,53.103004455566406,36.91432571411133
394,1,52.72209930419922,31.120752334594727
394,2,51.252159118652344,30.357620239257812
394,3,48.335472106933594,31.386533737182617
394,4,48.257320404052734,38.73337936401367
394,5,48.12551498413086,46.91437911987305
394,6,46.184654235839844,53.673221588134766
394,7,59.87384796142578,40.52334213256836
394,8,58.15372848510742,52.818843841552734
394,9,57.83055114746094,41.36507797241211
394,10,57.90010070800781,45.96233367919922
394,11,57.956485748291016,52.976234436035156
394,12,53.9973258972168,52.17350387573242
394,13,53.54257583618164,36.95382308959961
394,14,56.230594635009766,31.81850814819336
394,15,55.78733444213867,47.47602844238281
394,16,60.463314056396484,64.66121673583984
394,17,63.42288589477539,62.00629425048828
394,18,56.551509857177734,69.17813110351562
394,19,55.88645553588867,63.18526840209961
394,20,57.680301666259766,44.309608459472656
394,21,54.827369689941406,44.56768798828125
394,22,53.57685470581055,51.42268371582031
394,23,54.70692825317383,45.81483840942383
395,0,58.015804290771484,44.22409439086914
395,1,57.692726135253906,43.196529388427734
395,2,55.9896354675293,38.519561767578125
395,3,54.0474967956543,39.35546112060547
395,4,54.31202697753906,40.85369873046875
395,5,55.616310119628906,47.853145599365234
395,6,54.69780349731445,56.503971099853516
395,7,66.32112121582031,66.86505889892578
395,8,72.20039367675781,71.55127716064453
395,9,71.69255065917969,76.54026794433594
395,10,68.78759002685547,65.08722686767578
395,11,65.15515899658203,68.22692108154297
395,12,62.12161636352539,68.9375991821289
395,13,58.97488784790039,55.73666000366211
395,14,59.465030670166016,50.67529296875
395,15,63.419677734375,54.890968322753906
395,16,61.01191711425781,64.00799560546875
395,17,60.60588455200195,63.669883728027344
395,18,58.712215423583984,48.5830078125
395,19,55.797122955322266,43.504852294921875
395,20,55.504127502441406,41.536991119384766
395,21,54.20503616333008,39.84877014160156
395,22,53.39919662475586,44.26760482788086
395,23,49.5750846862793,45.02700424194336
396,0,45.40580368041992,42.331504821777344
396,1,45.39988708496094,38.480934143066406
396,2,43.63750457763672,32.525146484375
396,3,44.93128204345703,26.91508674621582
396,4,43.995174407958984,29.931493759155273
396,5,40.25424575805664,31.49913787841797
396,6,30.321613311767578,34.49085235595703
396,7,34.94969940185547,41.85820007324219
396,8,41.5263671875,42.71046447753906
396,9,38.59696960449219,53.666744232177734
396,10,22.36556053161621,45.14562225341797
396,11,13.956721305847168,38.56032180786133
396,12,12.6696138381958,38.480323791503906
396,13,16.511581420898438,31.853731155395508
396,14,32.7482795715332,28.433855056762695
396,15,44.10728454589844,20.627883911132812
396,16,47.60959243774414,25.705923080444336
396,17,49.916175842285156,40.93611526489258
396,18,49.82461166381836,31.43782615661621
396,19,49.5028076171875,31.10980224609375
396,20,47.43158721923828,35.12360763549805
396,21,41.82210159301758,38.71234893798828
396,22,44.014190673828125,42.890289306640625
396,23,43.83250045776367,40.520912170410156
397,0,48.79674530029297,38.307106018066406
397,1,50.09026336669922,30.957061767578125
397,2,48.33845138549805,27.774911880493164
397,3,45.865150451660156,16.338106155395508
397,4,45.01973342895508,20.42624282836914
397,5,45.33295822143555,28.830684661865234
397,6,38.740699768066406,32.73320770263672
397,7,38.310787200927734,8.362014770507812
397,8,33.916141510009766,26.89475440979004
397,9,20.12674331665039,22.15827178955078
397,10,13.969670295715332,24.842660903930664
397,11,14.0856351852417,21.414255142211914
397,12,13.676896095275879,21.691129684448242
397,13,13.809065818786621,27.077184677124023
397,14,13.681374549865723,31.144760131835938
397,15,22.366010665893555,45.034393310546875
397,16,32.1078987121582,47.11967849731445
397,17,39.78527069091797,56.00326919555664
397,18,43.37519454956055,45.83973693847656
397,19,44.323787689208984,39.92871856689453
397,20,49.03328323364258,39.17203903198242
397,21,48.54926681518555,40.35558319091797
397,22,50.008907318115234,41.79817581176758
397,23,51.96282958984375,35.46270751953125
398,0,54.61131286621094,37.58350372314453
398,1,54.167510986328125,37.98085021972656
398,2,52.39501953125,30.070253372192383
398,3,51.26716232299805,23.864091873168945
398,4,53.603179931640625,24.78826141357422
398,5,52.557037353515625,43.202510833740234
398,6,45.542755126953125,54.04090118408203
398,7,35.86648178100586,67.47552490234375
398,8,40.12889862060547,76.69401550292969
398,9,38.31893539428711,65.1745376586914
398,10,34.20964813232422,63.81218338012695
398,11,32.28499221801758,53.81135940551758
398,12,37.61534118652344,58.578216552734375
398,13,60.33132553100586,59.396392822265625
398,14,68.09209442138672,62.081050872802734
398,15,73.45206451416016,62.177459716796875
398,16,75.97869873046875,62.57468795776367
398,17,77.6101303100586,77.2925796508789
398,18,75.18987274169922,80.33049774169922
398,19,75.42945098876953,73.62129211425781
398,20,76.26858520507812,72.2509765625
398,21,77.47164154052734,75.72112274169922
398,22,73.73087310791016,65.35719299316406
398,23,72.10797119140625,54.63628005981445
399,0,74.09870147705078,44.44212341308594
399,1,72.86363220214844,43.22587203979492
399,2,64.79547882080078,45.04338073730469
399,3,63.219295501708984,40.91433334350586
399,4,62.49559020996094,42.57863998413086
399,5,62.38467788696289,47.41352844238281
399,6,70.35023498535156,69.56474304199219
399,7,74.80868530273438,88.8366470336914
399,8,67.353271484375,110.15287017822266
399,9,67.42084503173828,104.5739517211914
399,10,74.0263442993164,93.70281982421875
399,11,83.60298156738281,92.759765625
399,12,87.35379028320312,86.07846069335938
399,13,89.21406555175781,72.1285629272461
399,14,99.2694320678711,77.4316635131836
399,15,104.46134948730469,98.11610412597656
399,16,84.44715881347656,92.91188049316406
399,17,87.1439437866211,101.21131134033203
399,18,87.54570007324219,78.96598052978516
399,19,89.45624542236328,73.13423919677734
399,20,89.79995727539062,67.25830078125
399,21,86.7590560913086,70.17975616455078
399,22,82.39887237548828,57.97907257080078
399,23,82.34392547607422,53.182891845703125
400,0,81.86679077148438,57.378257751464844
400,1,79.19623565673828,58.80081558227539
400,2,72.0508804321289,60.22581100463867
400,3,67.00330352783203,55.19377899169922
400,4,65.62020111083984,52.7291145324707
400,5,68.98085021972656,51.9202880859375
400,6,73.24642944335938,71.12882995605469
400,7,70.05489349365234,95.17948150634766
400,8,65.2202377319336,115.32029724121094
400,9,65.366455078125,111.71769714355469
400,10,66.5784683227539,104.1729965209961
400,11,75.53057861328125,95.11801147460938
400,12,86.1180419921875,94.2706069946289
400,13,98.79895782470703,85.21509552001953
400,14,110.1452865600586,86.75399780273438
400,15,111.46022033691406,99.86188507080078
400,16,111.240234375,100.48687744140625
400,17,104.8835678100586,110.5080337524414
400,18,104.12904357910156,92.7864761352539
400,19,102.14910888671875,80.23665618896484
400,20,104.58165740966797,72.87039947509766
400,21,103.81683349609375,73.29854583740234
400,22,112.97777557373047,65.19254302978516
400,23,117.1476058959961,60.95609664916992
401,0,131.92501831054688,76.83350372314453
401,1,145.15423583984375,78.68743133544922
401,2,122.73628234863281,79.69062042236328
401,3,113.67333984375,81.35599517822266
401,4,102.4039306640625,80.26856231689453
401,5,99.33075714111328,79.01618194580078
401,6,102.39260864257812,90.71916198730469
401,7,82.15859985351562,109.53370666503906
401,8,81.51699829101562,138.05467224121094
401,9,77.39556121826172,122.67806243896484
401,10,78.49517059326172,118.4202880859375
401,11,77.15254974365234,106.36170196533203
401,12,82.66703796386719,103.19538116455078
401,13,97.87073516845703,106.81614685058594
401,14,127.4457015991211,104.76712036132812
401,15,138.23876953125,119.02762603759766
401,16,120.83147430419922,136.3399200439453
401,17,108.3029556274414,156.2313995361328
401,18,101.02641296386719,141.69070434570312
401,19,99.5565414428711,115.13809204101562
401,20,101.2494125366211,102.29999542236328
401,21,102.02583312988281,91.13520050048828
401,22,103.71788024902344,81.54374694824219
401,23,115.09201049804688,77.4374008178711
402,0,128.80615234375,61.97259521484375
402,1,122.10472106933594,63.30632781982422
402,2,107.11123657226562,64.35246276855469
402,3,101.951904296875,62.89242172241211
402,4,98.58988952636719,62.769649505615234
402,5,98.31608581542969,62.505767822265625
402,6,72.60335540771484,77.70454406738281
402,7,99.76782989501953,98.04521179199219
402,8,113.16875457763672,138.3723907470703
402,9,114.85353088378906,124.2257308959961
402,10,112.3687973022461,111.5132827758789
402,11,101.55104064941406,98.9270248413086
402,12,88.04168701171875,91.16497802734375
402,13,77.8724365234375,92.97195434570312
402,14,77.84619903564453,93.96408081054688
402,15,87.34757232666016,101.97468566894531
402,16,91.48493957519531,114.91181945800781
402,17,92.35599517822266,122.58799743652344
402,18,89.0621337890625,111.21261596679688
402,19,79.70401000976562,91.66848754882812
402,20,79.01033020019531,88.00563049316406
402,21,89.83161926269531,86.96575164794922
402,22,96.68589782714844,76.55325317382812
402,23,96.26651763916016,66.1263427734375
403,0,93.49404907226562,63.81452560424805
403,1,92.527099609375,65.32192993164062
403,2,87.43038940429688,64.1592025756836
403,3,82.98104858398438,61.001319885253906
403,4,81.32283782958984,59.146026611328125
403,5,80.52355194091797,51.406410217285156
403,6,79.78917694091797,51.48027801513672
403,7,77.71002197265625,44.98662567138672
403,8,83.49590301513672,47.904693603515625
403,9,85.12903594970703,60.41339874267578
403,10,80.8773422241211,69.32542419433594
403,11,83.62474060058594,69.87881469726562
403,12,81.11048126220703,64.30952453613281
403,13,79.99867248535156,59.389610290527344
403,14,86.38697052001953,55.02229309082031
403,15,80.51506042480469,62.604766845703125
403,16,79.61701202392578,62.93177795410156
403,17,84.05364990234375,73.89813232421875
403,18,85.8614501953125,73.91305541992188
403,19,89.75173950195312,70.12046813964844
403,20,88.56317138671875,60.79959487915039
403,21,88.04240417480469,60.23526382446289
403,22,84.5092544555664,57.518707275390625
403,23,84.44194030761719,60.301292419433594
404,0,105.32478332519531,54.770145416259766
404,1,103.63441467285156,53.537879943847656
404,2,83.40019226074219,59.34373474121094
404,3,76.22357940673828,59.91743087768555
404,4,76.30802154541016,58.19721984863281
404,5,76.16902160644531,55.503204345703125
404,6,77.68798065185547,50.063961029052734
404,7,77.11182403564453,19.877412796020508
404,8,76.53546905517578,31.501880645751953
404,9,74.5270004272461,30.00790023803711
404,10,72.8222427368164,56.45855712890625
404,11,74.70079040527344,65.27995300292969
404,12,75.74895477294922,60.237911224365234
404,13,75.34817504882812,54.623023986816406
404,14,79.3851547241211,64.55135345458984
404,15,81.51676177978516,68.90370178222656
404,16,85.24215698242188,64.60917663574219
404,17,88.40040588378906,93.65687561035156
404,18,90.67524719238281,95.6529769897461
404,19,86.22618865966797,86.48130798339844
404,20,83.31661224365234,73.60802459716797
404,21,83.09607696533203,72.46519470214844
404,22,84.5714340209961,66.6253662109375
404,23,87.37324523925781,57.695064544677734
405,0,89.75359344482422,53.70956802368164
405,1,92.8546142578125,43.22087097167969
405,2,82.6084213256836,54.30336380004883
405,3,81.47186279296875,55.172550201416016
405,4,75.83045196533203,59.380855560302734
405,5,80.82874298095703,72.6591796875
405,6,79.72084045410156,81.02972412109375
405,7,79.36125183105469,35.11747741699219
405,8,74.11683654785156,82.6964340209961
405,9,79.29994201660156,65.11461639404297
405,10,71.84834289550781,88.90613555908203
405,11,78.58687591552734,78.25750732421875
405,12,84.2233657836914,56.67074203491211
405,13,84.76841735839844,65.85872650146484
405,14,102.78501892089844,96.36090087890625
405,15,117.533447265625,100.75110626220703
405,16,103.217041015625,104.79823303222656
405,17,93.43279266357422,121.41860961914062
405,18,97.09950256347656,114.56060028076172
405,19,91.42537689208984,93.88768005371094
405,20,90.97068786621094,83.92467498779297
405,21,87.84918975830078,73.00896453857422
405,22,85.33018493652344,68.0362319946289
405,23,95.86192321777344,61.927677154541016
406,0,101.51715087890625,57.78197479248047
406,1,101.33464813232422,60.83064651489258
406,2,91.2362289428711,59.15166091918945
406,3,79.00019073486328,60.12346267700195
406,4,71.22431945800781,59.532474517822266
406,5,71.12046813964844,55.21206283569336
406,6,77.98848724365234,65.25943756103516
406,7,89.72203826904297,63.012935638427734
406,8,88.30300903320312,82.33468627929688
406,9,87.19351959228516,76.17692565917969
406,10,82.24287414550781,83.2938232421875
406,11,80.30860137939453,88.04264068603516
406,12,81.83553314208984,93.0058364868164
406,13,83.10641479492188,77.21394348144531
406,14,92.06971740722656,75.78596496582031
406,15,109.28369903564453,79.99393463134766
406,16,98.01099395751953,90.52349090576172
406,17,90.58551788330078,115.28414154052734
406,18,84.88690185546875,102.04544830322266
406,19,78.9945068359375,90.3031005859375
406,20,77.46173858642578,76.32843780517578
406,21,79.9869613647461,68.69053649902344
406,22,85.57087707519531,66.83425903320312
406,23,92.21617889404297,65.76753997802734
407,0,97.34251403808594,66.18880462646484
407,1,100.50567626953125,63.72937774658203
407,2,91.74677276611328,59.941043853759766
407,3,80.64137268066406,54.72110366821289
407,4,75.70123291015625,59.56363296508789
407,5,72.05684661865234,56.814002990722656
407,6,80.31861877441406,60.78099822998047
407,7,82.81572723388672,67.19202423095703
407,8,83.80570220947266,89.87847900390625
407,9,80.27967071533203,79.26306915283203
407,10,78.50334167480469,76.779052734375
407,11,76.49581146240234,72.17154693603516
407,12,78.73579406738281,71.44925689697266
407,13,80.80509948730469,60.270938873291016
407,14,89.42658996582031,60.49837112426758
407,15,95.74357604980469,61.45480728149414
407,16,86.29521942138672,70.0081558227539
407,17,82.84296417236328,84.03534698486328
407,18,82.44451141357422,85.458740234375
407,19,81.52169799804688,84.89739990234375
407,20,82.18871307373047,75.11837005615234
407,21,82.6843032836914,70.48340606689453
407,22,78.43421936035156,69.21509552001953
407,23,81.33940887451172,67.30520629882812
408,0,83.1200180053711,64.27409362792969
408,1,87.7098159790039,62.94499969482422
408,2,84.33782196044922,58.68986129760742
408,3,75.90406799316406,57.21348190307617
408,4,68.97872924804688,60.20155334472656
408,5,69.41532135009766,65.79584503173828
408,6,66.25209045410156,67.73133850097656
408,7,76.59981536865234,83.3720703125
408,8,76.05844116210938,76.02507781982422
408,9,75.23712158203125,63.3206787109375
408,10,75.46049499511719,63.261268615722656
408,11,67.87146759033203,48.828487396240234
408,12,65.43526458740234,44.63371658325195
408,13,65.16974639892578,49.040199279785156
408,14,81.83506774902344,45.843109130859375
408,15,82.85660552978516,40.841880798339844
408,16,91.83349609375,70.99034881591797
408,17,87.48835754394531,58.31458282470703
408,18,85.19871520996094,77.82510375976562
408,19,83.6230697631836,82.0322036743164
408,20,81.71422576904297,70.79752349853516
408,21,80.64080810546875,65.47615051269531
408,22,79.86873626708984,64.4636459350586
408,23,78.45246124267578,57.234458923339844
409,0,85.1082763671875,58.07917404174805
409,1,84.68448638916016,58.10029983520508
409,2,75.31299591064453,56.13780975341797
409,3,68.43135070800781,54.26097106933594
409,4,63.628787994384766,52.58327865600586
409,5,64.41613006591797,53.97214889526367
409,6,62.71882247924805,55.6837272644043
409,7,67.37213134765625,59.002281188964844
409,8,70.42481994628906,59.75727844238281
409,9,69.26880645751953,56.518798828125
409,10,68.51695251464844,49.41587448120117
409,11,66.96520233154297,53.456016540527344
409,12,67.35586547851562,61.0267448425293
409,13,67.1373062133789,55.04233169555664
409,14,71.9464340209961,65.7752914428711
409,15,72.68310546875,63.26799011230469
409,16,72.52973175048828,57.26565933227539
409,17,73.4186019897461,75.36390686035156
409,18,68.27178192138672,70.25822448730469
409,19,61.328250885009766,51.814056396484375
409,20,55.83807373046875,40.151771545410156
409,21,57.12925338745117,37.41117858886719
409,22,60.16925048828125,42.08202362060547
409,23,60.84235763549805,47.32874298095703
410,0,59.224365234375,52.869773864746094
410,1,57.88475036621094,48.27179718017578
410,2,53.91483688354492,48.340816497802734
410,3,52.80657196044922,40.95502853393555
410,4,51.59092712402344,41.5993537902832
410,5,51.024295806884766,39.946990966796875
410,6,54.243106842041016,37.28932189941406
410,7,55.075965881347656,30.30970573425293
410,8,53.78733444213867,22.166112899780273
410,9,53.64913558959961,28.265695571899414
410,10,53.48185348510742,21.675928115844727
410,11,54.24424743652344,24.265653610229492
410,12,55.857425689697266,18.3406925201416
410,13,58.53666305541992,21.84487533569336
410,14,60.37722396850586,21.526100158691406
410,15,63.622013092041016,28.538673400878906
410,16,64.9771499633789,23.054641723632812
410,17,62.066429138183594,40.919002532958984
410,18,61.52898025512695,51.22602844238281
410,19,59.996639251708984,46.599849700927734
410,20,58.11762619018555,44.924373626708984
410,21,59.70444869995117,48.306575775146484
410,22,62.0963249206543,48.802711486816406
410,23,62.31007766723633,58.608009338378906
411,0,68.8846435546875,56.6646728515625
411,1,106.02843475341797,51.84142303466797
411,2,92.0069808959961,49.747798919677734
411,3,81.65802001953125,46.91999816894531
411,4,70.99958801269531,45.4850959777832
411,5,64.56625366210938,44.189552307128906
411,6,64.94719696044922,36.534915924072266
411,7,64.41814422607422,27.79749298095703
411,8,61.15074920654297,31.288238525390625
411,9,58.61846923828125,19.555042266845703
411,10,57.556888580322266,21.118459701538086
411,11,54.8288688659668,25.944787979125977
411,12,55.72968292236328,33.27132797241211
411,13,54.769805908203125,38.996116638183594
411,14,54.17964172363281,44.205078125
411,15,53.83497619628906,41.24652099609375
411,16,54.170650482177734,45.14349365234375
411,17,53.71142578125,48.30821990966797
411,18,57.517459869384766,72.60543823242188
411,19,58.35222625732422,74.81094360351562
411,20,56.46390151977539,72.84573364257812
411,21,55.481422424316406,64.04092407226562
411,22,55.844871520996094,62.66432571411133
411,23,57.759910583496094,59.67448043823242
412,0,71.75764465332031,48.87961196899414
412,1,77.35734558105469,48.55173110961914
412,2,73.67423248291016,46.804386138916016
412,3,66.52892303466797,46.45413589477539
412,4,62.487308502197266,49.926509857177734
412,5,62.529205322265625,56.697425842285156
412,6,59.7320442199707,65.33892822265625
412,7,71.75401306152344,83.46870422363281
412,8,69.4948959350586,79.74213409423828
412,9,67.90066528320312,70.07083892822266
412,10,66.9404525756836,72.55862426757812
412,11,67.751953125,66.9083251953125
412,12,69.51144409179688,67.87525177001953
412,13,72.08766174316406,64.2787857055664
412,14,88.6612319946289,68.89878845214844
412,15,93.85692596435547,68.40715026855469
412,16,89.17003631591797,71.64282989501953
412,17,86.9512710571289,85.955810546875
412,18,83.9802474975586,94.06188201904297
412,19,74.75758361816406,87.82038116455078
412,20,69.87682342529297,83.0594711303711
412,21,72.83108520507812,76.23352813720703
412,22,70.81283569335938,69.1080322265625
412,23,73.65770721435547,66.25041198730469
413,0,78.07767486572266,50.96564483642578
413,1,98.07997131347656,50.5688591003418
413,2,81.04350280761719,48.154296875
413,3,62.39988708496094,51.07817459106445
413,4,57.636199951171875,53.64519119262695
413,5,57.448429107666016,57.468135833740234
413,6,55.99460220336914,59.44292068481445
413,7,68.72976684570312,75.17210388183594
413,8,67.36737823486328,72.47974395751953
413,9,67.60201263427734,70.77993774414062
413,10,66.89177703857422,67.92311096191406
413,11,66.05972290039062,63.540592193603516
413,12,68.18378448486328,61.83307647705078
413,13,75.236328125,54.82035827636719
413,14,100.63227081298828,59.3908576965332
413,15,104.35204315185547,63.664249420166016
413,16,92.9635009765625,55.34994888305664
413,17,83.99717712402344,56.790958404541016
413,18,74.11875915527344,79.09469604492188
413,19,66.88079833984375,70.08360290527344
413,20,62.9476318359375,59.440792083740234
413,21,55.16496658325195,46.649845123291016
413,22,58.59724807739258,50.02531814575195
413,23,60.792510986328125,50.89361572265625
414,0,68.7746353149414,46.88431930541992
414,1,67.7569580078125,47.87889099121094
414,2,56.85281753540039,47.00582504272461
414,3,52.54133224487305,46.03632736206055
414,4,50.24385070800781,48.423831939697266
414,5,51.96012878417969,51.89326095581055
414,6,56.60076904296875,50.08146667480469
414,7,57.69635772705078,53.124610900878906
414,8,55.24267578125,61.23774337768555
414,9,56.00844192504883,53.7912712097168
414,10,54.26443862915039,53.90523147583008
414,11,50.55028533935547,47.07866287231445
414,12,49.911922454833984,42.90951156616211
414,13,52.082393646240234,46.81623840332031
414,14,56.0201301574707,50.937747955322266
414,15,57.51288986206055,53.0063362121582
414,16,60.497962951660156,51.15361022949219
414,17,62.260704040527344,51.38538360595703
414,18,64.21757507324219,54.939613342285156
414,19,60.32608413696289,55.47175216674805
414,20,53.021087646484375,41.34742736816406
414,21,54.91764450073242,37.797054290771484
414,22,54.55174255371094,41.55436706542969
414,23,54.959232330322266,44.527286529541016
415,0,57.590362548828125,42.12114715576172
415,1,51.04256057739258,38.49069595336914
415,2,48.18398666381836,42.57753372192383
415,3,43.54312515258789,42.87149429321289
415,4,39.544036865234375,41.829959869384766
415,5,39.05141830444336,52.34529495239258
415,6,43.03253173828125,47.07664489746094
415,7,39.528358459472656,47.4371337890625
415,8,36.885650634765625,68.41695404052734
415,9,41.493648529052734,65.24038696289062
415,10,43.761192321777344,58.512725830078125
415,11,48.94380187988281,42.13664627075195
415,12,52.40413284301758,28.098888397216797
415,13,54.62947082519531,34.22574234008789
415,14,59.6273193359375,33.883331298828125
415,15,81.54264068603516,45.2652473449707
415,16,74.34196472167969,42.03841018676758
415,17,70.5572280883789,36.66236114501953
415,18,68.47508239746094,49.983001708984375
415,19,60.851890563964844,42.4460563659668
415,20,59.00067138671875,42.79412078857422
415,21,58.8322868347168,40.60451889038086
415,22,56.99776077270508,35.559730529785156
415,23,52.86848831176758,36.17632293701172
416,0,47.239261627197266,41.07215881347656
416,1,45.03879165649414,36.3458137512207
416,2,41.02430725097656,36.80393600463867
416,3,41.52013397216797,37.010772705078125
416,4,40.47634506225586,40.745079040527344
416,5,38.23772430419922,44.6080436706543
416,6,43.03479766845703,48.065853118896484
416,7,44.61963653564453,61.49446487426758
416,8,44.78044509887695,76.5634994506836
416,9,44.44967269897461,72.71424102783203
416,10,43.4343376159668,69.80804443359375
416,11,43.08513259887695,67.34754180908203
416,12,44.07145690917969,64.49951934814453
416,13,50.21635818481445,48.98379898071289
416,14,52.42098617553711,39.09629821777344
416,15,55.48208236694336,49.28489303588867
416,16,51.13166809082031,54.257911682128906
416,17,46.97172164916992,52.181434631347656
416,18,45.204933166503906,51.474369049072266
416,19,43.782981872558594,50.92308044433594
416,20,44.21501922607422,49.22356033325195
416,21,44.15983963012695,38.20561218261719
416,22,44.30710983276367,41.733341217041016
416,23,44.760826110839844,40.510128021240234
417,0,45.337432861328125,52.92828369140625
417,1,47.072174072265625,46.82163619995117
417,2,47.39323043823242,43.06928253173828
417,3,49.01993179321289,38.82365036010742
417,4,49.167381286621094,42.367279052734375
417,5,49.339595794677734,37.808902740478516
417,6,47.690914154052734,42.733482360839844
417,7,48.11166000366211,42.41702651977539
417,8,49.815582275390625,33.050743103027344
417,9,53.188270568847656,48.899417877197266
417,10,54.139129638671875,47.736610412597656
417,11,55.0251579284668,45.95392990112305
417,12,55.4972038269043,41.61754608154297
417,13,54.72917556762695,35.271278381347656
417,14,55.30815124511719,37.20391845703125
417,15,55.026912689208984,36.18380355834961
417,16,54.42008972167969,31.67546844482422
417,17,52.51789474487305,49.06543731689453
417,18,49.84625244140625,60.80526351928711
417,19,47.44819641113281,54.78158950805664
417,20,43.73638916015625,49.14340591430664
417,21,44.27017593383789,54.18886947631836
417,22,44.06376647949219,52.534095764160156
417,23,45.99540328979492,55.25822067260742
418,0,52.779998779296875,46.91226577758789
418,1,69.11616516113281,45.805259704589844
418,2,57.090023040771484,43.523704528808594
418,3,55.511043548583984,43.057044982910156
418,4,55.41935729980469,48.467960357666016
418,5,52.899593353271484,41.70956802368164
418,6,50.491920471191406,43.293418884277344
418,7,53.0572509765625,46.62040710449219
418,8,51.412349700927734,50.99501419067383
418,9,53.24701690673828,39.022239685058594
418,10,55.39146041870117,56.565372467041016
418,11,56.1509895324707,60.74667739868164
418,12,55.95928192138672,54.265254974365234
418,13,58.817176818847656,50.6283073425293
418,14,59.519737243652344,50.93865203857422
418,15,61.391448974609375,52.7375373840332
418,16,62.67840576171875,44.875919342041016
418,17,60.53364944458008,52.420989990234375
418,18,58.622745513916016,84.64187622070312
418,19,55.03471755981445,77.01126861572266
418,20,52.95161056518555,72.45040130615234
418,21,55.60013961791992,69.414306640625
418,22,55.78636932373047,63.27552032470703
418,23,57.26171875,63.299861907958984
419,0,77.40200805664062,59.61555862426758
419,1,86.42394256591797,54.826873779296875
419,2,69.97552490234375,53.14410400390625
419,3,61.740875244140625,57.28428268432617
419,4,56.70848846435547,62.288352966308594
419,5,53.854820251464844,67.82066345214844
419,6,60.565738677978516,79.8921890258789
419,7,62.12229919433594,102.31675720214844
419,8,61.786468505859375,109.62847900390625
419,9,61.725399017333984,100.69290161132812
419,10,57.81220626831055,93.17436218261719
419,11,60.18837356567383,91.70361328125
